0,1,2,3,4
602,-0.4,1,incel,"AM happi UR nigerian, fuck off, U got NO swag"
603,-0.35625,1,incel,"never off, fuck mean."
604,0,0,not incel,err:509
605,-0.8,1,incel,idiot-_-
606,-0.144444444,1,incel,"faster way hell tbh. nobody' worthi etern fire white, spoiled, privileg teenag girl ruin young man' life social awkward. If judg sentenc young prison without relea slap wrist, guilty."
607,-0.8,1,incel,mama juic produc idiot like you. josh put addict away contract move texas.
608,-0.422172619,1,incel,"mani rednecks, aipac jew lover moron black obamalov understand persian warmong people. If believey bad redneck nigger whatever, think twice.th persian iran persian sissi boy meet inamerican streets. mother fucker worst nightmar messwith unfair reasons. rememb mywords. I muslim either. mess smart talentedhuman outsid small brain."
609,-0.4,1,incel,fuck moder bitch
610,-0.366666667,1,incel,O wow eminem said IT law OF land huh? AN IM DA idiot? AN sinc U wana quot eminem DA fuck rai hailey HE didnt?
611,-0.282857143,1,incel,hottest? Is white sox hottest team right now? damn dude moron. anaheim angel play lot road game soon continu choke. I like think complet fail dumb@ss.
612,-0.018939394,1,incel,"dude ate dude' miami, you? becau sound crazy! actual think hunk shit madden repr real footbal better nba 2K repr real basketball?dude, time due back mental institution? seriously, time?"
613,-0.8,1,incel,you'r idiot.
614,0.038555195,1,incel,"iron backgrounds. although I supposedli bless 9 inch cock, skin body, even dick, cover moles. At 25, I hairlin 50 year old, cur eastern european guess.i live south korea right father business, whore itaewon wont even accept cau think i'm diseased. first impress alway pain cau cleft upper lip rice nigger mention everi singl time I meet new person, even taxi exhausting.i havent outsid apart sinc april photo cherri blossom. thank god deliveri servic country. I bet untap amount resid cave-men like country."
615,-0.55,1,incel,"incel mental sad, self-fulfil posit feedback loop... ü??women hate iü??m go act despic possibl make hate even iü??m go act even wor responseü??"
616,-0.7,0,incel,I merciless armi virgin bend world possibl moon utopia cremat wish resum suffering.
617,-0.35,1,incel,thread woman retard lazi point becom delus straight lie victimi themselves:
618,0,1,incel,idea age run mouth bitch nigga
619,-0.8,1,incel,sir complet idiot
620,-0.2,1,incel,even dare threaten woman internet piec shit incel
621,0,1,incel,prick dick
622,-0.1875,1,incel,"fuck idiot, liter distinction, legal distinction, matter woman men, law say woman minor statu result gender! matters, run along let adult discu issue!"
623,-0.8,1,incel,idiot...
624,0.15,1,incel,fuck him...and everybodi like him! lol
625,0,1,incel,blame problem weakest vulner societi - Do anymor straw argument but?coward intellectu honesti - hypocrite. As know said.
626,-0.8,1,incel,skip need stick tebow obsession. give break idiot
627,0.066666667,1,incel,"impi way say woman shove real woman dingal forc posit woman even though ""real"" cau sex male.i'v heard much shit understand"
628,-0.8,1,incel,"no, would idiot."
629,-0.033333333,1,incel,jwaan full shit usual.
630,-0.15,1,incel,"so, pit bull attach okay colli farm. moron."
631,-0.8,1,incel,ridicul articl ign. stupid hurts..
632,-0.45,1,incel,"25, M, braziliancel, I hate femoid general, My hideou I connect femoids, I see species, like animals. i'm ugli fuck femoid hate me, I hate peopl general."
633,0.057142857,1,incel,"We american love talk shit country. We know countri shit. fit ""roast us"" make look like weird incel fit in, especi school shootings."
634,-0.35,1,incel,like call someon moron? wow. hypocrite.
635,-1,0,incel,"four ring already, realli onlin troll label boring."
636,0,1,incel,tht nigga bout it..wshh whi IS white h0nkeyass mofo ON
637,0.15,1,incel,"yeah, fuck tejas./i leav good peopl willies- roll & smoke die...http://www.youtube.com/watch?v=nrh0jhuc1r4"
638,-0.4,1,incel,fuck friend
639,0.119583333,1,incel,"smell desperation? see slip away. hate sell like use to. sure encourag encephalit head goober throw acid woman might happen. sure might feel good days, high five other. excit wear mirror. howdi piec shit, today. aww sad face? still 5 month over. give hate best. crosshair work good arizona. mayb go route."
640,-0.2,1,incel,shit say pretti motha fuxka facelookin arab clearli twitpic ass-less. pancak boooooti bytchlol
641,-0.1,1,incel,He regist sex offend tell whole neighborhood heü?? sex offend rest life I would commit suicid place ungodli thing fuck whore
642,-0.375,1,incel,said DA onli I herd sayin dumb shyt like puerto rican wanna BE like dominican fuckin bird
643,0,1,incel,dntchu go suck dick whrr
644,-0.07734375,1,incel,"tahaaaa!!!!! Yo booti hurt fuckboi??!?!? It aint fault ur countri poor fuck! haha, graduat kathleen high school lakeland fl!(shoutsout 2 ray lewis) go 2 fullsail univ orlando FL pussyyyy!!!!. music engineering, video prod.....#i.j.s."
645,-0.198828125,1,incel,"mcdonald threaten parent order intimid speak tell truth coerc sign falsifi letter teacher defam besmirch cost jobs. it' someth heirarchi det/dec must engag IN keep job gutless, witless, brainless, greedy, deceitful, lying, corrupt, slimy, sack monkey shit, it. actual get other' miseri see cour onli interest retir ON highest level OF income!!!"
646,-0.5,1,incel,quit f*ckin troll understand pictur symbolize' stupid d*ck! So go back sh*t hole wvu board!
647,-0.2,1,incel,damn negga white grill fuck
648,0.2,1,incel,fuck indian make proud
649,0,1,incel,wow...bendtn ?.....are drugs?....you realli fuckedup day mention crappi player gum mouth playin like lil bitch
650,0,1,incel,look like damn fool
651,0.168181818,1,incel,<span> I much lie degen bastards.</span>\rthen live w/yourself?
652,-0.8,1,incel,naive.....u idiot.
653,0.3375,1,incel,"IS america doom, I wait fat pepsi drinkingclown-burg loser get destroy superior power. death america!"
654,-0.525,1,incel,statement idiot juvenile.
655,-0.395833333,1,incel,r suck dope dyck hard. fake chief keef block.
656,0.136734694,1,incel,"must pretti short window lickin special aint caught buy iv makein typo comment shitz giggl ..if .your stupid think sure made mistak ecard bigger issu world like murder abu kid didnt think bigga rat freak about, hell glad made mistak laughin yall pinch bitch realli cheap cheep...oh well entertain entertainment."
657,-0.8,1,incel,f.u.c.k.i.n.g. idiot way quit time..
658,-0.8,1,incel,"aaronchi...i stupid know sarcasm face...consid castigated, get lost..."
659,-0.366666667,1,incel,"bettynmit' bad idiot read he' said hidden buried. As outsid area, I think shame greedi share beauti land too. sound like bitter sad person. i'd bad karma that, day."
660,-0.8,1,incel,oh like stupid .......
661,0.18,1,incel,lame watch E3 computer... i'll go E3 angel I E3 badg I pay shit :D trolololololol....i tell guy game play watch :D
662,-1,1,incel,it; idiot !!!
663,-0.13125,1,incel,"bet cant danc better dum bitch stfu ... proabli mad jamaican fuck left , dum smut"
664,0.111428571,1,incel,sound right. i'm oldcel even rememb girl jr high brag fuck two guy time.
665,-0.8,1,incel,"clearli stupid, meant thumb."
666,-0.8,0,incel,base comments... got hate puppy.
667,-0.033333333,1,incel,"malala yousafzai shot fuck head still got oxford. 17-year-old touch arm waist claim psycholg scarred. wow, like...seriously? hahahahaha"
668,-0.6,1,incel,"moron. I comput guy company. My mouth get trouble? I doubt it. stupid M F er.again, account? I know, say...douch bag."
669,-0.8,1,incel,"opinionated, uneduc idiot. kingdom heaven director' cut masterpiece."
670,-0.5,1,incel,fuck asshole! Do like that?
671,0.383333333,1,incel,"learn read comprehension. sure urlach average, mayb even great, I said he' dick butku time. In respon team comment, I add proof bear suck. As chicago politics, realli need told chicago way? It influenc everything, even crappi organ call chicago bears."
672,0.01547619,1,incel,well guess what..... I give fuck loli mom though get english right nigga!!
673,-0.4,1,incel,leyland total idiot. Is refer fact incap make
674,-0.5,0,incel,philli terrible. go back cave
675,-0.2,1,incel,"you'r anoth fuck idiot know noth drugs.\n\nwikipedia molecular fuck structur OF A great mani differ illeg drugs, fucko."
676,-0.5,1,incel,100% agr shauni fake even fake tear cri river bitch like rat save
677,-0.2,1,incel,f uck idiot. enjoy dream world
678,-0.5859375,1,incel,"who' dumb one, UH you! grow up!"
679,-0.15,1,incel,"discov site mental condit ot control rli ,when hypomania kick anyth dont give shit law . cope read surviv rode bike . stop drink coff ...."
680,-0.2,1,incel,"femoid make feel like shit, I listen xxxtentacion make pain go away"
681,-0.7,1,incel,"alway like woman this, woman that, muh woman bad. bro fault incel. So shut up."
682,-0.266666667,1,incel,pathetic. asham herself. If get attent go get real life crawl back rock came.
683,-0.245238095,1,incel,@tttttt5:disqu you'r idiot. say anywh articl crook cop? Oh that' right nowhere..quit quick judg moron.
684,-0.201388889,1,incel,bitch callin hispan mexican? mean grandpa lipsthat rascist hell. lawwdddd i'm gonna lookin hard mirror
685,-0.5,1,incel,"I use word damn post reject it. this, fuck you!"
686,-0.296825397,1,incel,"As usual, pure hogwash matter mani fake use. thick what? wacko moron. lie loser fall anoth league. read well you? taught truth wacko' give chariti noth front. As usual, idiot, uou ignor truth post pure lie dead pedophile."
687,-0.566666667,1,incel,"@voguett - i'll cut chase: you'r idiot. granted, duke, ironman, nusholtz, realityczech may dumber, borderlin mental retarded."
688,0,1,incel,shut tire comment suck
689,-0.78125,0,incel,like guy said...anoth fake job. wincey fraudi woods!!
690,-0.5,0,incel,cream cream.... wtf talk kg
691,-0.8,1,incel,truli idiot. pitch hitter. shut up.
692,-0.8,1,incel,complet idiot robert...peol like countri lose freedom everi daythi moron (potus) office...
693,0,1,incel,like diploma (of kind).com get money white (coke) mob (money bitches) stop snitchin make rap career.
694,-0.8,0,incel,jimmy...produc anyth ani valu anyon need find someon trade someth need. it' simple.tip day: whine worthless.
695,-0.190625,1,incel,murder victim impaired. system mean impair store manag think murder victim impaired. lie scum
696,0.175,1,incel,"hey goddamn faggot keep jack comment please.thanks, keep hold dick too. (actual said cool way fag- know that, sinc are)"
697,-0.4,1,incel,fuck disgrac piss
698,-0.3125,1,incel,"@vladimirmatyukhinactu dipshit, inform 1-2 day submit photo. I got DM 21st. you'r mad get pair. typic hater ahaha."
699,-0.8,1,incel,"you, sir, moron."
700,0.25,1,incel,"dnt like lil b? that' first, faggot."
701,-0.333333333,1,incel,"holi fuck shit, fuck graph tie noo me.it over. absolut over. could bastard heartless publish this? school shoot happen."
702,-0.4,1,incel,"68,000 view fuck boy....swallow"
703,-0.18125,1,incel,"girl need learn shut up, beautiful, know that' realli matter know unhealthy, quiet word hate (the major women) tire hate."
704,-0.4,1,incel,shut fuck chiodo know noth soccer
705,-0.8,1,incel,juvenil idioci juvenil idiot.
706,-0.358928571,1,incel,"mean perfect* stupid, hate white peopl base 2 bitch stupid??"
707,0,1,incel,mom smell like fish
708,-0.8,1,incel,biggest idiot boards. typic
709,-0.5,1,incel,sad pathet loser donkey.
710,-0.29,1,incel,"I feel, I think ... I am, fact, ration conver continu display stupid evid blind allegi true sourc chang poltroon think need - marxism. idiot plung headlong destruct laugh cheer it, pitiful, pathet spectacl ..."
711,-0.8,1,incel,person make stupid handl troll internet messag boards? - futur star episod hoarders. mayb give away dozen 2 mom basement
712,0.1,0,not incel,"rememb tackl talk """"""""""""""""""teenager"""""""""""" 19 year old?"
713,-0.15,0,not incel,see I except i'm sour incel
714,0.175,0,not incel,"many, american koreans, pretti much karens, valu proxim white use misogyny/homophobia SK justifi racial self hatr"
715,0,0,not incel,"he' bald sub8, commit crime look woman."
716,-0.05,0,not incel,If ethnic would arrest
717,0.8,0,not incel,great incel mind think alik
718,0,0,not incel,incel get laid celout
719,0.05,0,not incel,"no, see, avatar underag cartoon girl iron I send swastika meme jewish journalists. i'm actual normal call peopl n-word day degen marxist call incel, hey go"
720,0.233333333,0,not incel,He later convict sexual assault. 200 hour unpaid work 5 year sex offend regist restrain order.
721,0,0,not incel,seem though tweet made realm angri incel twitter. lord help us.
722,-0.3125,0,not incel,incel mean anyth anymor point
723,0,0,not incel,ever actual read anyth either pasts? Or hear fortnit incel circlejerks?
724,0,0,not incel,got left read..... feel incel transform coming...... ahahahahahahahahahaha
725,-0.25,0,not incel,"jrincel- incel watch jreg, arguabl averag jreg viewer usual donü??t"
726,0,0,not incel,imagin judg actual call assault.
727,0,0,not incel,"He jailed, nevetheless I sympathi redpilling, loudmouth coper autist teencel"
728,0.055555556,1,incel,lucki bastard. I wish american cultur recept older guy date teen
729,-0.25,0,not incel,"So what, make easier get thumb. make foid random realli god mode = on, fuark. guy solid 8-8.5/10, chad."
730,0.2,0,not incel,"realli hide pedo scare got tackl approaching, touching, 19 year old woman?"
731,0,0,not incel,"guy solid 8-8.5/10, chad."
732,0.5,0,not incel,"Ok I saw time isnt chad, sub8 theorist suicid watch I guess."
733,0,0,not incel,My favorit movi list read like incel manifesto
734,0,0,not incel,I think put argument rest. toronto truli ultim incel hell
735,0.214285714,1,incel,@dashrender619 you'r smart dick.
736,0,0,not incel,yü??all heard word incel throw @ anyth doesnü??t worship woman
737,0.08,0,not incel,guy video solid high tier normie.
738,0.3,0,not incel,incel worth .......... damn
739,-0.333333333,1,incel,"serious? goddamn, even judg suck dri tit feminism. time begin world reset."
740,-0.4,1,incel,"hi. i'm effemin emotional. that' thing I hate personality. I friends. i'm hideous, I cleft lip deform headshape. bloat face, fat. I move europ I gain 50 kgs. i'm diet i'm scared."
741,-0.0125,1,incel,this. victim card free good life fuck life worth obviou cruel heartless monster.
742,-0.1,1,incel,discord next level shit
743,-0.714285714,0,incel,person sick
744,-0.5,1,incel,fuck. fuck. fuck. I hate world.
745,0.023295455,1,incel,"mare femoid' wet dream: slut minor except attract liter crimin romant sexual desir unattract low-statu men. world paradox get slutty, degeneraty, full std ... time prude conserv puritan. it' get slutti minor attract high-statu femoid compet for, unattract low-statu live fuck nightmar might life destroy touch someone' arm awkwardli chat"
746,0.167824074,1,incel,"@jordan- perfect exampl jealou kristen hater, dish take. bash kristen better fuck count fact I shut insult lie down. So celebuzz featur nicol made queen cannes?? that' funni everi major medium outlet talk rob kristen highlight cannes, kristen' red dress"
747,-0.22,1,incel,"honestbroker247 repli ssgduke57h go conservatives.... suckduck you.____________________________________________________________________________yepp claim him, pile r p shovel fertil pit!!! think intelligent, realiti brain cement sidewalk, arrog punk cannot critic bogu presid have, acknowledg everi post make........rememb this, brokeback warrior stupid stupid does...and bro good spread stupid!!!!!!!!!!!!!!"
748,0.18,1,incel,"oooooorrrrrr, h0m0 f@ggot need to. sound like fit ugly, fat, find desper enough marri nasti fat @ss. lol"
749,-0.8,0,incel,hate averag
750,-0.8,0,incel,I hate virgin
751,-0.016666667,1,incel,In year get married. well fuck go like anim toss kid away randomli rai god know who. we'r gonna wild animals.
752,-0.144444444,1,incel,"faster way hell tbh. nobody' worthi etern fire white, spoiled, privileg teenag girl ruin young man' life social awkward. If judg sentenc young prison without relea slap wrist, guilty."
753,0,1,incel,"that' count guy get starfish sex wife girlfriends, forc bang fat girls, use escorts."
754,0.066666667,1,incel,"impi way say woman shove real woman dingal forc posit woman even though ""real"" cau sex male.i'v heard much shit understand"
755,-0.2,1,incel,post shit men.h
756,0.055555556,1,incel,lucki bastard. I wish american cultur recept older guy date teen
757,-0.6,1,incel,I hate chad fuck
758,-0.225,1,incel,"yet societi foid mock trying. If know and/or bulli dehuman long, fuck suppo confid know and/or do?"
759,-0.31,1,incel,"age: 50. put adopt birth. state rai medic 15. multipl commit psych hospitals. multipl state level incarcerations. iü??m bitter, cynic misogynist misanthropic. though rage cool bit. I self-isolate. peopl gener fuck imho, bitch fuck worst. truth is, I canü??t even look foid anymor without feel revul contempt."
760,0,1,incel,kathi lee....shut pie hole...and fish lips....dumb
761,-0.216666667,1,incel,"white male whit extrem overbit ,mole ,bad skin +++ thing dont see look mirror, 5.5 "" (13.9cm) dick, low IQ , poor shithol countri EE ,bipolar I , suicid tought everi day + 1 whit valium + alcohol , addict shit ,no futer me....."
762,-0.6,1,incel,"moron. I comput guy company. My mouth get trouble? I doubt it. stupid M F er.again, account? I know, say...douch bag."
763,-0.166666667,1,incel,23 khhv uglycel. My border deform terribl asymmetri sinc birth. I late pubertycel I mock shitcunt throughout teenag years. I fuck much.
764,0.125,1,incel,"ye call incel think okay spew misogynist bullshit asian woman day bc think ""cater white men"", incr racist stereotyp asian women."
765,-0.1,1,incel,By way fuck mog hell me. hi hair 10000x better holi fuck. wish I hair.
766,-0.6,0,incel,it' truecel awkward. I know I got reject interview I act like gigaautist
767,-0.5,0,incel,might onto something. probabl fail oxford exam chanc
768,-0.44,1,incel,whi fuck curri get hate much even incel forum . fuck I cope receiv hate .
769,0.05,1,incel,"moreso shill incel pay him.i could start pua camp ethnic hk, tell transfer 10k bank account, meet lkf, fuck except tell loosen bit go talk noodles, make sure never see again, i'd pua"
770,-0.8,0,incel,hate countri
771,-0.133333333,1,incel,"fuck sick!!! jessica beautiful.. natur beauty... would rather see botox, filler venners...get life!!! loser"
772,-0.227777778,1,incel,"usual mad....r ch....d chodumbram best fool indian help n.d tv corrupt hinduatan time suc fool indian .are indian idiot cannot see thru corrupt corrupt congress party,thi parti suc fool indian last sixti five yera ,but garbag parti run corrupt italian maid"
773,0.002083333,1,incel,"fuck exam second chanc ""come brave victim"" excu get back in, i'd guess. ""thinks"" might'v touch breast walk away him. I mean, jesus.. I honestli feel kid"
774,-0.6,1,incel,let' play idiot game. polish nation endor nazi doctrin employ nazis. make joint ventur sort.
775,0.159895833,1,incel,"I know sexual assault is. i'm guy I know sexual assault realli is! A slight touch arm!? smh. girl could said ""do touch me""! like touch knee get charg touch arm!? jesus, easi get troubl sexual harass day day go on, gonna get worse!"
776,-0.2,1,incel,even dare threaten woman internet piec shit incel
777,0.2,1,incel,"peopl go er, lol cant see fuck world"
778,-0.4,1,incel,fuck
779,-0.1,1,incel,He regist sex offend tell whole neighborhood heü?? sex offend rest life I would commit suicid place ungodli thing fuck whore
780,-0.2,1,incel,piec shit
781,-0.8,1,incel,dude idiot.. alabama play wku
782,-0.227857143,1,incel,fool wont happi anoth revalu wear kill rich walk away everi thing countri work stupid wile kid go public school get lower educ go privet school kid go oversea back run presid congress voter make sick
783,-0.3,1,incel,"brazilian, 20 year old, poor fuck, virgin day I born, sad suicid"
784,-0.057662338,1,incel,"24 year old incel, hkv, ethnicel (born east europ disgrac move live italy...)short 5'5, mediocr face, nw3, depressed, abandon father age 2, poor, bulli high school, never girl even friend, total dead inside, get never will. I wait patient fapping, play videogam eat shit help kill sooner."
785,-0.6,1,incel,i'm fuck idiot)
786,-0.5,0,incel,wtf Is sayin
787,-0.5,1,incel,stupid littl shit. punish him.
788,0.3,1,incel,i'd rather nice fag camp someon low IQ you. homosexu make pedophile.
789,-0.306428571,1,incel,jeff lebowski shut dumb mouth. 17 1/2 got done junior year ive known kid drive sinc 6th grade believ turn 18. offen call low desert inbr retard doubt took precalculu junior high school year doubt took calculu AB senior. get fact straight get crazi call everyon special retard morons. friend driver girl still coma...no 100% know truth yet besid driver wrong.
790,0,1,incel,"simpler potenti explanation: msm clue hell <i>anarchist/situationalist collective</i> is, readers."
791,-0.45,1,incel,must dumbass nigga opinion dose matter whogiv two fuck thought HE isth truth nigga GO kill YO self slap mom rai A ignor fuck AS hoe!
792,-0.029474432,1,incel,evelyn WE new trash IN begin AS show grew got OF control realli show world realli trash. trash IS chad deserv OF other! flock!
793,-0.8,1,incel,idiot still believ lie expo complet lie...whi repig freakin' stupid anyway?
794,0.008333333,1,incel,lol mad white manbecausew know white person ur self dumabss...u first person dont understand dumb look
795,-0.35,1,incel,wow idiot
796,-0.18452381,1,incel,Ha def bitter black bitch.....asian talk dumb broad nails....laugh dumb broad yet bothered.... bother complet stranger could give 2 fuck hoodrat
797,-0.5,1,incel,knicks? wtf smoke
798,-0.466666667,1,incel,"apparently, bad offici never get old morons."
799,0.2125,1,incel,comment kinda racist lol dumb
800,0.023295455,1,incel,"mare femoid' wet dream: slut minor except attract liter crimin romant sexual desir unattract low-statu men. world paradox get slutty, degeneraty, full std ... time prude conserv puritan. it' get slutti minor attract high-statu femoid compet for, unattract low-statu live fuck nightmar might life destroy touch someone' arm awkwardli chat"
801,0.416666667,1,incel,"you'r gay transvestite, clearli middl yet anoth mo sex panic."
802,-0.5,1,incel,mostli worthless shit cau argu overreligionon internet itdo pair go meet peopl stop go like know go realli got head stuck read thisrealizeth god achinesewhisp
803,-0.077380952,1,incel,"I problem rule website. donü??t allow ü??blue pillü?? mental positivity, should. allow neg mindset website? itü?? unhealthy. help, give reason peopl stay shells. wrong you? donü??t allow woman either woman canü??t involuntari celibate, right? get shell meet people. I know plenti woman boyfriend sex never mental peopl use website. allow websit involuntari celibate. itü?? discrimination, really. So ignorant."
804,0,1,incel,juggalo suck troll
805,-0.4,1,incel,"adopt parent ,no friend ,no girl fuck help , ralatives, enemyes.alon againt"
806,0,1,incel,resembl bitch fuckin twat
807,-0.287878788,1,incel,north saint must live? A dement stupid fellow like like shit post comment.
808,0,1,incel,suck coffey
809,0.05,1,incel,"moreso shill incel pay him.i could start pua camp ethnic hk, tell transfer 10k bank account, meet lkf, fuck except tell loosen bit go talk noodles, make sure never see again, i'd pua"
810,-0.8,1,incel,tool. stori chariti herp derp.... cub suck... derp....curse... go sox! screw idiot
811,-0.4,1,incel,"realli believ that, you? fuck amaz tie shoe morn synapsi fire randomli irrationally."
812,-0.05,1,incel,"celtic still good defen team, moron."
813,-0.319444444,1,incel,"fuck loon. seriously. realli across someon mental illness. No emoticons. I think seriou unh need help.whoev hurt you, whatev happen need get addressed, frank,y, behavior suggest read mass shooting. yes, hate men. In almost everi thread I seen yours, go ballist toward general. get help. seriously."
814,-0.8,1,incel,moron.
815,-0.4,1,incel,"I keep forget profoundli stupid woman open mouth. Or case, get hold keyboard."
816,-0.24375,1,incel,higher you! stupid
817,-0.4,1,incel,"shitbagger, go fuck mother without lube."
818,-0.6,1,incel,I hate chad fuck
819,-0.268333333,1,incel,this. guy seen chad talk girl high school earli uni? cring fuck yet girl teeh funny.exactli itü?? look I hate toilet
820,-1,1,incel,moron!
821,0.020833333,1,incel,"mikefromaz5411 - joe, loser, spout big mouth like know something, dont know nanda! said would onli 1 rb taken first rd draft 3 moron!!!joe' loser? joe' spout off? joe' pretend know football?and go read fos' minds? you, sir, half plum short fruit pie."
822,0.002142857,1,incel,wow look like two white guys. WE need TO ban white folk miami. like TO ban hiphop memori day ON sb.thi must BE obama' fault right. U dumb
823,-0.8,1,incel,moron. get guy dick
824,-0.125,1,incel,ever though hurrican moron? lot littl rain. I guess get hit worst case scenario own. good luck
825,-0.4,1,incel,fuck minier
826,-0.7,0,incel,"god, bad a-hol fud-spread person respond to..."
827,0.094857143,1,incel,"fgm practic fuck birth. We societi woman incap form love, content dick depositori chadolaters. If beta male smart would hospitals, sororities, high school circumci everi femal sight."
828,-0.104166667,1,incel,"31 year old khhv wizard. former chadlit fuck due voic disord chronic dick issues. fatti destroy body, porn addict, never left home, never anything. hope kill well 40."
829,-0.166666667,1,incel,23 khhv uglycel. My border deform terribl asymmetri sinc birth. I late pubertycel I mock shitcunt throughout teenag years. I fuck much.
830,-0.875,0,incel,crispi creami pill brutal
831,-0.44,1,incel,whi fuck curri get hate much even incel forum . fuck I cope receiv hate .
832,-0.2,0,not incel,"personalityü?? import trait have. personalityü?? mog everi trait have. dating, money/look/statu shit, personalityü?? matters."
833,-0.9,1,incel,"even online, i'm retard chat females."
834,-0.2,1,incel,"perceiv weirdo creep everi singl time chat cring way.nev ever.ps. ""anonym onlin persona know shit look like """
835,-0.12,1,incel,this. guy seen chad talk girl high school earli uni? cring fuck yet girl teeh funni
836,0.111428571,1,incel,sound right. i'm oldcel even rememb girl jr high brag fuck two guy time.
837,-0.268333333,1,incel,this. guy seen chad talk girl high school earli uni? cring fuck yet girl teeh funny.exactli itü?? look I hate toilet
838,-0.45,1,incel,same. retard
839,-0.8,0,incel,"I realli get bulli anything, realli hate females."
840,-0.2,1,incel,"femoid make feel like shit, I listen xxxtentacion make pain go away"
841,-0.3,1,incel,"brazilian, 20 year old, poor fuck, virgin day I born, sad suicid"
842,-0.333333333,1,incel,"holi fuck shit, fuck graph tie noo me.it over. absolut over. could bastard heartless publish this? school shoot happen."
843,0.011904762,1,incel,"damn, @machiavelli use low iq racist seem evolved. nuclear blackpil right there, obviou cucktear ignor fact usual. societi filth push toward becom hero."
844,0.15,1,incel,"there' good chanc 16yos, told get fuck saw greasy, stinky, hair."
845,0.2,1,incel,go jail look creepi foid much sexual assault like kissing.
846,-0.8,1,incel,idiot
847,-0.714285714,0,incel,sick breed...
848,0,1,incel,jesu 10/10 thread bet nowaday girl taken 50 cock highschool
849,-0.4,1,incel,No girl ever snort you.it' fuck over.
850,0.2,1,incel,go jail look creepi foid much sexual assault like kissing.
851,-0.4,1,incel,"they'r sluts, stoop level fuck subhumans."
852,-0.0875,1,incel,"even gents, 27 ricecel, heightcel, bookcel, sometim wonder vocel, quit sure i'd put dick dumb cunt point. I work banking. femoid employ regard fag friend small build. wa lucki enough born korean. Im chinese, koreaboo/weaboo pussi me. Im make buck teeth fuck joke at."
853,-0.4,1,incel,"get outta MY fuck town, assholes."
854,-0.283333333,1,incel,"i'm sharkb8mast r/incels, 21 year old, probabl mental retard around failure. I might dead 4 years."
855,-0.466666667,1,incel,yeah saw shit yahoo. fuck idiot guy promot rapist idea chad/incel inequ reality.
856,0.03125,1,incel,"Oh boohoo! peopl need suck up! look hot! she' naked. seen rihanna crappi singer wear? like said article, lazi bother read it, fun. she' gonna start dress like sudden. incr voic incr body. plea attention. If notic would start fight stupid celebr get car underwear. tast fun. Do analyz everything. jeez!"
857,0.038555195,1,incel,"iron backgrounds. although I supposedli bless 9 inch cock, skin body, even dick, cover moles. At 25, I hairlin 50 year old, cur eastern european guess.i live south korea right father business, whore itaewon wont even accept cau think i'm diseased. first impress alway pain cau cleft upper lip rice nigger mention everi singl time I meet new person, even taxi exhausting.i havent outsid apart sinc april photo cherri blossom. thank god deliveri servic country. I bet untap amount resid cave-men like country."
858,-0.5,0,incel,A custodi sentenc longer 6 month highli unlikely.
859,-0.6,0,incel,hate say korean american woman realli worst
860,-0.7,0,incel,someon ask iü??v bad experi incel doesnü??t happen multipl time day
861,-0.0125,1,incel,this. victim card free good life fuck life worth obviou cruel heartless monster.
862,-0.266666667,1,incel,"21 year old, khhv, social anxieti fuck hate world"
863,-0.5,0,incel,meanwhil chad go random foid tongu kiss get celebr
864,0.2,1,incel,go jail look creepi foid much sexual assault like kissing.
865,-0.316666667,1,incel,"imagin 5'3"" curri thick accent this. imagin social medium shitstorm.imagin destroy life would be.i hate women."
866,-0.054545455,1,incel,22 year old manlet blackcel. I still live home famili get treat everywh I go everyon I know like(i guess it) fuck subhuman.
867,-0.5,0,incel,kindli explain wtf talk about...
868,-0.4,1,incel,No girl ever snort you.it' fuck over.
869,-0.125,1,incel,"sound dumb fuck tbh, liter 70 IQ"
870,-0.466666667,1,incel,yeah saw shit yahoo. fuck idiot guy promot rapist idea chad/incel inequ reality.
871,-0.55,1,incel,"incel mental sad, self-fulfil posit feedback loop... ü??women hate iü??m go act despic possibl make hate even iü??m go act even wor responseü??"
872,-0.8,0,incel,ukraini miser hate incel
873,0.361904762,1,incel,"Hi 2019cell say suck alone. i'd know last 2 girlfriend dump brad! i'v singl almost 3 day I proud apart in-cell, terrorist organi i'v hear favourit medium sourc includ vice news. hey, anyon talk elliott robert kill roastys? check fellow member incel, i'm acid women, I right?"
874,-0.166666667,1,incel,fuck insan go jail 10(!) year touch someon arm. even daili mail forum peopl complain that.
875,-0.4125,1,incel,skinni shit. misdiagno aspergers. peopl includ famili took foid doctor word fact. i'm mad
876,-0.259259259,1,incel,"yes, mainli look social anxiety, I even hard time talk guy imposs talk girl. i'v complet mess chanc everi girl whole city, everi girl think i'm weird. they'r alway talk behind back, even ""friends"", use conver starter girls. I fuck hate"
877,-0.1,1,incel,prof pua shit normi advic approach foid get jail beat white knight shit 7 male. imma find sentenc date
878,-0.4,1,incel,wagwan cunts.i'm fuck loser britbongistan i'll keep shitpost minimum.about finish studi i'm ldare death
879,-0.057662338,1,incel,"24 year old incel, hkv, ethnicel (born east europ disgrac move live italy...)short 5'5, mediocr face, nw3, depressed, abandon father age 2, poor, bulli high school, never girl even friend, total dead inside, get never will. I wait patient fapping, play videogam eat shit help kill sooner."
880,-0.466666667,1,incel,yeah saw shit yahoo. fuck idiot guy promot rapist idea chad/incel inequ reality.
